timestamp,load_actual,temperature,humidity,dew_point,solar_generation,wind_generation,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,load_lag_1,load_lag_24,load_lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168
2015-01-07 23:00:00,28222.0,2.2,32,-12.6,52.0,1015.0,23,2,1,0,-0.25881904510252157,0.9659258262890681,31404.0,25555.0,22734.0,31718.583333333332,5933.401135624662,27376.958333333332
2015-01-08 00:00:00,25790.0,0.8,28,-15.6,43.0,1235.0,0,3,1,0,0.0,1.0,28222.0,23341.0,22734.0,31820.625,5802.679387201426,27395.14880952381
2015-01-08 01:00:00,24481.0,-0.6,25,-18.0,36.0,1443.0,1,3,1,0,0.25881904510252074,0.9659258262890683,25790.0,22029.0,22734.0,31922.791666666668,5642.149944674331,27405.54761904762
2015-01-08 02:00:00,23883.0,-2.5,27,-19.2,36.0,1579.0,2,3,1,0,0.49999999999999994,0.8660254037844387,24481.0,21456.0,21286.0,32023.916666666668,5465.376313999187,27421.005952380954
2015-01-08 03:00:00,23761.0,-3.5,29,-19.2,36.0,1692.0,3,3,1,0,0.7071067811865476,0.7071067811865476,23883.0,21457.0,20264.0,32119.916666666668,5289.08909652831,27441.821428571428
2015-01-08 04:00:00,24420.0,-4.0,30,-18.9,36.0,1904.0,4,3,1,0,0.8660254037844386,0.5000000000000001,23761.0,22229.0,19905.0,32211.208333333332,5127.382262690562,27468.696428571428
2015-01-08 05:00:00,27045.0,-4.2,32,-18.6,36.0,2029.0,5,3,1,0,0.9659258262890683,0.25881904510252074,24420.0,25041.0,20010.0,32294.708333333332,5020.746570842165,27510.571428571428
2015-01-08 06:00:00,32059.0,-4.4,33,-18.3,38.0,1942.0,6,3,1,0,1.0,6.123233995736766e-17,27045.0,29412.0,20377.0,32405.0,4983.604510095443,27580.10714285714
2015-01-08 07:00:00,35694.0,-4.5,32,-18.6,47.0,2008.0,7,3,1,0,0.9659258262890683,-0.25881904510252063,32059.0,33176.0,20094.0,32509.916666666668,5026.858816196372,27672.964285714286
2015-01-08 08:00:00,36752.0,-4.5,34,-17.9,485.0,1959.0,8,3,1,0,0.8660254037844387,-0.4999999999999998,35694.0,35462.0,20637.0,32563.666666666668,5066.536666905868,27768.886904761905
2015-01-08 09:00:00,37497.0,-3.8,32,-18.1,1356.0,2273.0,9,3,1,0,0.7071067811865476,-0.7071067811865475,36752.0,36783.0,22250.0,32593.416666666668,5094.408784375181,27859.64285714286
2015-01-08 10:00:00,37186.0,-2.5,31,-17.3,2183.0,1895.0,10,3,1,0,0.49999999999999994,-0.8660254037844387,37497.0,36950.0,23547.0,32603.25,5103.403393388802,27940.82738095238
2015-01-08 11:00:00,36394.0,-1.1,31,-16.1,2802.0,1959.0,11,3,1,0,0.258819045102521,-0.9659258262890682,37186.0,36399.0,24133.0,32603.041666666668,5103.241804111584,28013.809523809523
2015-01-08 12:00:00,36081.0,0.4,31,-14.7,3076.0,2200.0,12,3,1,0,1.2246467991473532e-16,-1.0,36394.0,36154.0,24713.0,32600.0,5101.05460536904,28081.47619047619
2015-01-08 13:00:00,34697.0,1.8,31,-13.7,3199.0,2348.0,13,3,1,0,-0.2588190451025208,-0.9659258262890683,36081.0,34823.0,24672.0,32594.75,5098.731532364752,28141.14880952381
2015-01-08 14:00:00,34273.0,2.0,32,-12.9,3130.0,2395.0,14,3,1,0,-0.4999999999999997,-0.8660254037844388,34697.0,33974.0,23528.0,32607.208333333332,5102.611956713667,28205.10714285714
2015-01-08 15:00:00,34025.0,2.6,33,-12.2,2572.0,1986.0,15,3,1,0,-0.7071067811865471,-0.7071067811865479,34273.0,33804.0,23118.0,32616.416666666668,5105.064449762809,28270.029761904763
2015-01-08 16:00:00,34636.0,2.7,33,-11.8,1300.0,1985.0,16,3,1,0,-0.8660254037844385,-0.5000000000000004,34025.0,34366.0,23606.0,32627.666666666668,5109.383300374429,28335.684523809523
2015-01-08 17:00:00,37134.0,2.4,34,-11.8,324.0,2306.0,17,3,1,0,-0.9659258262890683,-0.25881904510252063,34636.0,36859.0,26447.0,32639.125,5119.583265245598,28399.29761904762
2015-01-08 18:00:00,38425.0,1.4,38,-11.2,77.0,3096.0,18,3,1,0,-1.0,-1.8369701987210297e-16,37134.0,38014.0,28020.0,32656.25,5138.9945070488675,28461.23214285714
2015-01-08 19:00:00,38551.0,0.8,42,-10.6,65.0,3564.0,19,3,1,0,-0.9659258262890684,0.2588190451025203,38425.0,38193.0,29014.0,32671.166666666668,5156.255050414759,28518.0
2015-01-08 20:00:00,37640.0,0.5,45,-10.2,56.0,4139.0,20,3,1,0,-0.8660254037844386,0.5000000000000001,38551.0,37233.0,29571.0,32688.125,5172.554245097719,28566.029761904763
2015-01-08 21:00:00,34828.0,0.2,46,-9.9,56.0,4849.0,21,3,1,0,-0.7071067811865477,0.7071067811865474,37640.0,34465.0,29031.0,32703.25,5178.503185200393,28600.535714285714
2015-01-08 22:00:00,31411.0,-0.1,50,-9.3,55.0,5212.0,22,3,1,0,-0.5000000000000004,0.8660254037844384,34828.0,31404.0,26798.0,32703.541666666668,5178.427023041957,28627.994047619046
2015-01-08 23:00:00,28457.0,-0.2,54,-8.5,55.0,5059.0,23,3,1,0,-0.25881904510252157,0.9659258262890681,31411.0,28222.0,24298.0,32713.333333333332,5169.799623285965,28652.75
2015-01-09 00:00:00,25961.0,-0.5,58,-7.6,55.0,4281.0,0,4,1,0,0.0,1.0,28457.0,25790.0,21881.0,32720.458333333332,5159.951507854116,28677.035714285714
2015-01-09 01:00:00,24653.0,-0.8,64,-6.7,54.0,3729.0,1,4,1,0,0.25881904510252074,0.9659258262890683,25961.0,24481.0,20495.0,32727.625,5148.1160235946,28701.785714285714
2015-01-09 02:00:00,24040.0,-0.7,65,-6.5,53.0,3170.0,2,4,1,0,0.49999999999999994,0.8660254037844387,24653.0,23883.0,19730.0,32734.166666666668,5136.475180059035,28727.440476190477
2015-01-09 03:00:00,23967.0,-0.6,67,-5.9,42.0,3196.0,3,4,1,0,0.7071067811865476,0.7071067811865476,24040.0,23761.0,19500.0,32742.75,5120.977320530866,28754.029761904763
2015-01-09 04:00:00,24609.0,0.5,56,-7.2,36.0,3216.0,4,4,1,0,0.8660254037844386,0.5000000000000001,23967.0,24420.0,20113.0,32750.625,5107.750434920931,28780.791666666668
2015-01-09 05:00:00,27279.0,0.9,56,-7.0,35.0,3492.0,5,4,1,0,0.9659258262890683,0.25881904510252074,24609.0,27045.0,22153.0,32760.375,5096.596799847675,28811.303571428572
2015-01-09 06:00:00,32100.0,1.2,55,-6.8,35.0,3688.0,6,4,1,0,1.0,6.123233995736766e-17,27279.0,32059.0,24710.5,32762.083333333332,5096.358349599879,28855.28869047619
2015-01-09 07:00:00,35805.0,1.5,55,-6.6,55.0,3506.0,7,4,1,0,0.9659258262890683,-0.25881904510252063,32100.0,35694.0,27268.0,32766.708333333332,5099.1843634155475,28906.104166666668
2015-01-09 08:00:00,36872.0,1.5,57,-6.0,704.0,3450.0,8,4,1,0,0.8660254037844387,-0.4999999999999998,35805.0,36752.0,29825.5,32771.708333333336,5103.319196785121,28948.04761904762
2015-01-09 09:00:00,37381.0,2.2,57,-5.6,1889.0,3438.0,9,4,1,0,0.7071067811865476,-0.7071067811865475,36872.0,37497.0,32383.0,32766.875,5098.702156367637,28977.79761904762
2015-01-09 10:00:00,36947.0,3.9,51,-5.2,3095.0,3330.0,10,4,1,0,0.49999999999999994,-0.8660254037844387,37381.0,37186.0,32358.0,32756.916666666668,5089.921686564784,29005.113095238095
2015-01-09 11:00:00,36233.0,5.4,46,-5.4,3712.0,3209.0,11,4,1,0,0.258819045102521,-0.9659258262890682,36947.0,36394.0,32535.444444444445,32750.208333333332,5085.023466058195,29027.122354497358
2015-01-09 12:00:00,35670.0,6.9,42,-5.0,3901.0,3190.0,12,4,1,0,1.2246467991473532e-16,-1.0,36233.0,36081.0,32712.88888888889,32733.083333333332,5073.998662547755,29044.72420634921
2015-01-09 13:00:00,34056.0,7.3,44,-4.3,3907.0,3150.0,13,4,1,0,-0.2588190451025208,-0.9659258262890683,35670.0,34697.0,32890.333333333336,32706.375,5064.890468900259,29051.662698412696
2015-01-09 14:00:00,33236.0,8.1,42,-4.2,3833.0,3065.0,14,4,1,0,-0.4999999999999997,-0.8660254037844388,34056.0,34273.0,33067.77777777778,32663.166666666668,5055.358918721955,29052.664021164022
2015-01-09 15:00:00,32994.0,8.1,42,-4.2,3211.0,3057.0,15,4,1,0,-0.7071067811865471,-0.7071067811865479,33236.0,34025.0,33245.22222222222,32620.208333333332,5047.658122330365,29051.16865079365
2015-01-09 16:00:00,33328.0,7.8,41,-4.7,1624.0,3041.0,16,4,1,0,-0.8660254037844385,-0.5000000000000004,32994.0,34636.0,33422.666666666664,32565.708333333332,5031.984114504273,29050.60515873016
2015-01-09 17:00:00,35812.0,7.3,41,-5.0,493.0,3262.0,17,4,1,0,-0.9659258262890683,-0.25881904510252063,33328.0,37134.0,33600.11111111111,32510.625,4986.835607376703,29063.771164021167
2015-01-09 18:00:00,36887.0,6.9,41,-5.6,125.0,3555.0,18,4,1,0,-1.0,-1.8369701987210297e-16,35812.0,38425.0,33777.555555555555,32446.541666666668,4916.920395135721,29082.279761904763
2015-01-09 19:00:00,36925.0,6.5,40,-6.3,81.0,3761.0,19,4,1,0,-0.9659258262890684,0.2588190451025203,36887.0,38551.0,33955.0,32378.791666666668,4839.7469299556,29099.958333333332
2015-01-09 20:00:00,36185.0,6.2,38,-7.0,69.0,3841.0,20,4,1,0,-0.8660254037844386,0.5000000000000001,36925.0,37640.0,33851.0,32318.166666666668,4779.717825641361,29113.85119047619
2015-01-09 21:00:00,34169.0,6.0,37,-7.5,69.0,3614.0,21,4,1,0,-0.7071067811865477,0.7071067811865474,36185.0,34828.0,32324.0,32290.708333333332,4766.547300940337,29124.833333333332
2015-01-09 22:00:00,31580.0,5.5,38,-7.6,56.0,3546.0,22,4,1,0,-0.5000000000000004,0.8660254037844384,34169.0,31411.0,29866.0,32297.75,4765.315868448503,29135.035714285714
2015-01-09 23:00:00,29160.0,5.2,40,-7.4,47.0,3557.0,23,4,1,0,-0.25881904510252157,0.9659258262890681,31580.0,28457.0,27243.0,32327.041666666668,4742.78827804515,29146.446428571428
2015-01-10 00:00:00,26542.0,5.0,41,-7.2,47.0,3653.0,0,5,1,1,0.0,1.0,29160.0,25961.0,24723.0,32351.25,4710.252880223347,29157.27380952381
2015-01-10 01:00:00,24781.0,4.8,42,-6.9,47.0,3909.0,1,5,1,1,0.25881904510252074,0.9659258262890683,26542.0,24653.0,22861.0,32356.583333333332,4701.221117194318,29168.70238095238
2015-01-10 02:00:00,23849.0,4.5,43,-7.2,46.0,4027.0,2,5,1,1,0.49999999999999994,0.8660254037844387,24781.0,24040.0,21963.0,32348.625,4716.05000353789,29179.928571428572
2015-01-10 03:00:00,23288.0,4.3,42,-7.5,45.0,4134.0,3,5,1,1,0.7071067811865476,0.7071067811865476,23849.0,23967.0,21540.0,32320.333333333332,4770.242967712929,29190.333333333332
2015-01-10 04:00:00,23233.0,3.7,42,-8.1,32.0,4450.0,4,5,1,1,0.8660254037844386,0.5000000000000001,23288.0,24609.0,21642.0,32263.0,4874.09339618998,29199.803571428572
2015-01-10 05:00:00,23895.0,2.8,43,-8.7,30.0,4818.0,5,5,1,1,0.9659258262890683,0.25881904510252074,23233.0,27279.0,22434.0,32122.0,5069.5686807356515,29208.5
2015-01-10 06:00:00,25430.0,2.1,43,-9.2,35.0,5087.0,6,5,1,1,1.0,6.123233995736766e-17,23895.0,32100.0,23787.0,31844.083333333332,5250.427675472015,29218.279761904763
2015-01-10 07:00:00,26975.0,1.4,44,-9.6,56.0,5060.0,7,5,1,1,0.9659258262890683,-0.25881904510252063,25430.0,35805.0,25305.0,31476.166666666668,5270.142293819169,29228.220238095237
2015-01-10 08:00:00,29515.0,1.0,47,-9.2,660.0,4665.0,8,5,1,1,0.8660254037844387,-0.4999999999999998,26975.0,36872.0,27745.0,31169.625,5155.356545781344,29238.755952380954
2015-01-10 09:00:00,31570.0,1.9,44,-9.1,1717.0,4013.0,9,5,1,1,0.7071067811865476,-0.7071067811865475,29515.0,37381.0,30101.0,30927.5,4984.5816971589775,29247.5
2015-01-10 10:00:00,31613.0,3.5,41,-8.6,2748.0,3177.0,10,5,1,1,0.49999999999999994,-0.8660254037844387,31570.0,36947.0,30495.0,30705.25,4820.740095173922,29254.154761904763
2015-01-10 11:00:00,31029.0,5.4,40,-7.3,3350.0,2758.0,11,5,1,1,0.258819045102521,-0.9659258262890682,31613.0,36233.0,29893.0,30488.416666666668,4676.163885965276,29260.916666666668
2015-01-10 12:00:00,30762.0,7.2,39,-6.0,3397.0,2259.0,12,5,1,1,1.2246467991473532e-16,-1.0,31029.0,35670.0,29659.0,30283.916666666668,4545.193619223711,29267.48214285714
2015-01-10 13:00:00,30089.0,8.8,37,-4.9,3340.0,2109.0,13,5,1,1,-0.2588190451025208,-0.9659258262890683,30762.0,34056.0,29268.0,30118.625,4473.6218359984105,29272.369047619046
2015-01-10 14:00:00,28714.0,10.1,37,-4.0,3065.0,2133.0,14,5,1,1,-0.4999999999999997,-0.8660254037844388,30089.0,33236.0,28375.0,29930.208333333332,4431.648274961704,29274.386904761905
2015-01-10 15:00:00,28309.0,10.9,36,-3.6,2719.0,2131.0,15,5,1,1,-0.7071067811865471,-0.7071067811865479,28714.0,32994.0,27840.0,29735.0,4393.847447431962,29277.178571428572
2015-01-10 16:00:00,28708.0,11.1,36,-3.4,1376.0,2759.0,16,5,1,1,-0.8660254037844385,-0.5000000000000004,28309.0,33328.0,28102.0,29542.5,4330.334478496111,29280.785714285714
2015-01-10 17:00:00,31391.0,10.5,40,-2.6,372.0,3581.0,17,5,1,1,-0.9659258262890683,-0.25881904510252063,28708.0,35812.0,30973.0,29358.291666666668,4141.976323900659,29283.27380952381
2015-01-10 18:00:00,32727.0,8.6,45,-2.5,95.0,4108.0,18,5,1,1,-1.0,-1.8369701987210297e-16,31391.0,36887.0,32130.0,29184.958333333332,3892.763302414259,29286.82738095238
2015-01-10 19:00:00,33296.0,7.4,50,-2.3,70.0,4527.0,19,5,1,1,-0.9659258262890684,0.2588190451025203,32727.0,36925.0,32763.0,29033.75,3641.408139597978,29290.0
2015-01-10 20:00:00,33279.0,6.7,55,-1.7,56.0,4894.0,20,5,1,1,-0.8660254037844386,0.5000000000000001,33296.0,36185.0,32875.0,28912.666666666668,3435.786900142145,29292.404761904763
2015-01-10 21:00:00,31864.0,6.4,62,-0.4,56.0,5053.0,21,5,1,1,-0.7071067811865477,0.7071067811865474,33279.0,34169.0,31532.0,28816.625,3312.469718483404,29294.380952380954
2015-01-10 22:00:00,29689.0,6.4,69,1.1,55.0,5397.0,22,5,1,1,-0.5000000000000004,0.8660254037844384,31864.0,31580.0,29366.0,28737.833333333332,3266.045883043421,29296.303571428572
2015-01-10 23:00:00,27171.0,6.4,75,2.3,56.0,5638.0,23,5,1,1,-0.25881904510252157,0.9659258262890681,29689.0,29160.0,26818.0,28654.958333333332,3280.0728051194233,29298.404761904763
2015-01-11 00:00:00,24732.0,6.3,79,2.8,56.0,5609.0,0,6,1,1,0.0,1.0,27171.0,26542.0,24299.0,28579.541666666668,3350.812295797335,29300.98214285714
2015-01-11 01:00:00,22909.0,6.0,81,2.9,56.0,6008.0,1,6,1,1,0.25881904510252074,0.9659258262890683,24732.0,24781.0,22546.0,28501.541666666668,3462.9893969525424,29303.14285714286
2015-01-11 02:00:00,21937.0,5.9,79,2.5,56.0,6537.0,2,6,1,1,0.49999999999999994,0.8660254037844387,22909.0,23849.0,21480.0,28421.875,3594.1833360668734,29305.863095238095
2015-01-11 03:00:00,21517.0,5.7,79,2.4,56.0,7079.0,3,6,1,1,0.7071067811865476,0.7071067811865476,21937.0,23288.0,20937.0,28348.083333333332,3720.141885053238,29309.315476190477
2015-01-11 04:00:00,21640.0,5.8,79,2.3,56.0,7560.0,4,6,1,1,0.8660254037844386,0.5000000000000001,21517.0,23233.0,21035.0,28281.708333333332,3828.020540574187,29312.916666666668
2015-01-11 05:00:00,22075.0,5.9,79,2.5,56.0,7602.0,5,6,1,1,0.9659258262890683,0.25881904510252074,21640.0,23895.0,21476.0,28205.875,3935.2258132268435,29316.48214285714
2015-01-11 06:00:00,22839.0,6.1,79,2.7,61.0,7891.0,6,6,1,1,1.0,6.123233995736766e-17,22075.0,25430.0,22289.0,28097.916666666668,4048.597158186434,29319.755952380954
2015-01-11 07:00:00,23400.0,6.3,80,3.0,75.0,8123.0,7,6,1,1,0.9659258262890683,-0.25881904510252063,22839.0,26975.0,22929.0,27948.958333333332,4156.04927868811,29322.559523809523
2015-01-11 08:00:00,25037.0,6.6,81,3.5,548.0,8033.0,8,6,1,1,0.8660254037844387,-0.4999999999999998,23400.0,29515.0,24754.0,27762.375,4183.11639406606,29324.244047619046
2015-01-11 09:00:00,27071.0,8.2,79,4.7,1442.0,7744.0,9,6,1,1,0.7071067811865476,-0.7071067811865475,25037.0,31570.0,27027.0,27574.916666666668,4105.146609855204,29324.505952380954
2015-01-11 10:00:00,28054.0,10.4,76,6.3,2286.0,7326.0,10,6,1,1,0.49999999999999994,-0.8660254037844387,27071.0,31613.0,27933.0,27426.625,4016.2544395028,29325.22619047619
2015-01-11 11:00:00,27967.0,13.4,73,8.6,2931.0,6917.0,11,6,1,1,0.258819045102521,-0.9659258262890682,28054.0,31029.0,27648.0,27299.041666666668,3944.8432655167185,29327.125
2015-01-11 12:00:00,28163.0,16.0,71,10.8,3115.0,6613.0,12,6,1,1,1.2246467991473532e-16,-1.0,27967.0,30762.0,27873.0,27190.75,3880.800155615583,29328.85119047619
2015-01-11 13:00:00,28026.0,17.9,70,12.4,3164.0,6145.0,13,6,1,1,-0.2588190451025208,-0.9659258262890683,28163.0,30089.0,27769.0,27104.791666666668,3836.4073091456944,29330.380952380954
2015-01-11 14:00:00,26763.0,17.4,68,11.3,3101.0,5623.0,14,6,1,1,-0.4999999999999997,-0.8660254037844388,28026.0,28714.0,26825.0,27023.5,3821.467701198609,29330.011904761905
2015-01-11 15:00:00,26197.0,17.1,70,11.5,2599.0,5313.0,15,6,1,1,-0.7071067811865471,-0.7071067811865479,26763.0,28309.0,26254.0,26935.5,3814.8901061156344,29329.67261904762
2015-01-11 16:00:00,26455.0,16.2,75,11.7,1367.0,4949.0,16,6,1,1,-0.8660254037844385,-0.5000000000000004,26197.0,28708.0,26508.0,26841.625,3797.0555733586166,29329.35714285714
2015-01-11 17:00:00,29411.0,14.8,81,11.5,388.0,4851.0,17,6,1,1,-0.9659258262890683,-0.25881904510252063,26455.0,31391.0,29232.0,26759.125,3714.525182512773,29330.42261904762
2015-01-11 18:00:00,31536.0,14.1,83,11.3,87.0,4656.0,18,6,1,1,-1.0,-1.8369701987210297e-16,29411.0,32727.0,30623.0,26709.5,3638.5074460254186,29335.85714285714
2015-01-11 19:00:00,32609.0,13.8,85,11.3,79.0,4461.0,19,6,1,1,-0.9659258262890684,0.2588190451025203,31536.0,33296.0,31605.0,26680.875,3586.7715326144926,29341.833333333332
2015-01-11 20:00:00,32773.0,13.8,86,11.5,51.0,4059.0,20,6,1,1,-0.8660254037844386,0.5000000000000001,32609.0,33279.0,32040.0,26659.791666666668,3547.5739166140547,29346.196428571428
2015-01-11 21:00:00,31535.0,13.8,89,12.0,51.0,3687.0,21,6,1,1,-0.7071067811865477,0.7071067811865474,32773.0,31864.0,31115.0,26646.083333333332,3527.1667274440274,29348.696428571428
2015-01-11 22:00:00,29241.0,13.8,92,12.5,50.0,3739.0,22,6,1,1,-0.5000000000000004,0.8660254037844384,31535.0,29689.0,28916.0,26627.416666666668,3511.513397465473,29350.630952380954
2015-01-11 23:00:00,26402.0,14.0,94,13.1,50.0,3895.0,23,6,1,1,-0.25881904510252157,0.9659258262890681,29241.0,27171.0,26019.0,26595.375,3509.8457517513157,29352.910714285714
2015-01-12 00:00:00,24164.0,14.1,97,13.6,46.0,4029.0,0,0,1,0,0.0,1.0,26402.0,24732.0,23591.0,26571.708333333332,3524.839626067057,29356.321428571428
2015-01-12 01:00:00,22855.0,14.4,98,14.1,34.0,4247.0,1,0,1,0,0.25881904510252074,0.9659258262890683,24164.0,22909.0,22089.0,26569.458333333332,3527.2956629463847,29360.880952380954
2015-01-12 02:00:00,22342.0,12.4,94,11.5,33.0,4734.0,2,0,1,0,0.49999999999999994,0.8660254037844387,22855.0,21937.0,21350.0,26586.333333333332,3505.068611456028,29366.785714285714
2015-01-12 03:00:00,22338.0,12.8,96,12.2,33.0,5033.0,3,0,1,0,0.7071067811865476,0.7071067811865476,22342.0,21517.0,21054.0,26620.541666666668,3457.120867693286,29374.428571428572
2015-01-12 04:00:00,23043.0,13.0,98,12.8,32.0,5162.0,4,0,1,0,0.8660254037844386,0.5000000000000001,22338.0,21640.0,21533.0,26679.0,3380.247868451915,29383.416666666668
2015-01-12 05:00:00,26165.0,13.5,99,13.3,31.0,5449.0,5,0,1,0,0.9659258262890683,0.25881904510252074,23043.0,22075.0,23240.0,26849.416666666668,3238.156452388418,29400.82738095238
2015-01-12 06:00:00,31233.0,13.5,100,13.5,36.0,5784.0,6,0,1,0,1.0,6.123233995736766e-17,26165.0,22839.0,26141.0,27199.166666666668,3239.4757716893273,29431.136904761905
2015-01-12 07:00:00,34908.0,13.7,100,13.7,46.0,6124.0,7,0,1,0,0.9659258262890683,-0.25881904510252063,31233.0,23400.0,28870.0,27678.666666666668,3494.349683438222,29467.07738095238
2015-01-12 08:00:00,36149.0,14.0,100,14.0,499.0,6305.0,8,0,1,0,0.8660254037844387,-0.4999999999999998,34908.0,25037.0,31473.0,28141.666666666668,3847.4402633062487,29494.910714285714
2015-01-12 09:00:00,36704.0,14.5,100,14.5,1502.0,6227.0,9,0,1,0,0.7071067811865476,-0.7071067811865475,36149.0,27071.0,32893.0,28543.041666666668,4215.731928602733,29517.595238095237
2015-01-12 10:00:00,36349.0,15.4,100,15.4,2446.0,5981.0,10,0,1,0,0.49999999999999994,-0.8660254037844387,36704.0,28054.0,32741.0,28888.666666666668,4504.065628785372,29539.071428571428
2015-01-12 11:00:00,35720.0,15.8,99,15.7,3063.0,6090.0,11,0,1,0,0.258819045102521,-0.9659258262890682,36349.0,27967.0,31942.0,29211.708333333332,4708.480180151983,29561.559523809523
2015-01-12 12:00:00,35254.0,17.1,94,16.0,3270.0,6416.0,12,0,1,0,1.2246467991473532e-16,-1.0,35720.0,28163.0,31779.0,29507.166666666668,4859.859871541,29582.244047619046
2015-01-12 13:00:00,33969.0,18.1,92,16.8,3169.0,6412.0,13,0,1,0,-0.2588190451025208,-0.9659258262890683,35254.0,28026.0,30864.0,29754.791666666668,4931.980552688898,29600.72619047619
2015-01-12 14:00:00,33376.0,18.7,92,17.5,2871.0,6284.0,14,0,1,0,-0.4999999999999997,-0.8660254037844388,33969.0,26763.0,29742.0,30030.333333333332,4942.284788186156,29622.35714285714
2015-01-12 15:00:00,33240.0,19.1,92,17.7,1883.0,5929.0,15,0,1,0,-0.7071067811865471,-0.7071067811865479,33376.0,26197.0,29336.0,30323.791666666668,4913.790726367608,29645.595238095237
2015-01-12 16:00:00,33686.0,19.0,93,17.9,695.0,6003.0,16,0,1,0,-0.8660254037844385,-0.5000000000000004,33240.0,26455.0,29469.0,30625.083333333332,4887.877906365535,29670.696428571428
2015-01-12 17:00:00,36035.0,18.8,93,17.7,136.0,6700.0,17,0,1,0,-0.9659258262890683,-0.25881904510252063,33686.0,29411.0,30960.0,30901.083333333332,5002.025832353962,29700.904761904763
2015-01-12 18:00:00,37323.0,18.1,96,17.5,76.0,7211.0,18,0,1,0,-1.0,-1.8369701987210297e-16,36035.0,31536.0,31097.0,31142.208333333332,5170.604791630473,29737.964285714286
2015-01-12 19:00:00,37433.0,17.3,98,17.1,61.0,7496.0,19,0,1,0,-0.9659258262890684,0.2588190451025203,37323.0,32609.0,31242.0,31343.208333333332,5321.659997465389,29774.815476190477
2015-01-12 20:00:00,36666.0,16.8,99,16.7,35.0,7692.0,20,0,1,0,-0.8660254037844386,0.5000000000000001,37433.0,32773.0,31443.0,31505.416666666668,5425.454610618746,29805.904761904763
2015-01-12 21:00:00,34098.0,16.5,99,16.4,33.0,7979.0,21,0,1,0,-0.7071067811865477,0.7071067811865474,36666.0,31535.0,30365.0,31612.208333333332,5451.225366666523,29828.125
2015-01-12 22:00:00,30762.0,16.3,99,16.2,33.0,8158.0,22,0,1,0,-0.5000000000000004,0.8660254037844384,34098.0,29241.0,28635.0,31675.583333333332,5431.264428943007,29840.785714285714
2015-01-12 23:00:00,28033.0,16.0,99,15.9,32.0,8027.0,23,0,1,0,-0.25881904510252157,0.9659258262890681,30762.0,26402.0,26304.0,31743.541666666668,5372.293890914986,29851.07738095238
2015-01-13 00:00:00,25750.0,15.8,100,15.7,32.0,7668.0,0,1,1,0,0.0,1.0,28033.0,24164.0,23940.0,31809.625,5284.035593900638,29861.85119047619
2015-01-13 01:00:00,24517.0,15.5,100,15.5,32.0,7337.0,1,1,1,0,0.25881904510252074,0.9659258262890683,25750.0,22855.0,22118.0,31878.875,5171.265578110255,29876.130952380954
2015-01-13 02:00:00,23911.0,14.9,99,14.8,32.0,6970.0,2,1,1,0,0.49999999999999994,0.8660254037844387,24517.0,22342.0,21015.0,31944.25,5054.047841775609,29893.369047619046
2015-01-13 03:00:00,23876.0,14.5,99,14.4,32.0,6966.0,3,1,1,0,0.7071067811865476,0.7071067811865476,23911.0,22338.0,20518.0,32008.333333333332,4935.304269433064,29913.35714285714
2015-01-13 04:00:00,24445.0,14.1,99,13.9,32.0,6890.0,4,1,1,0,0.8660254037844386,0.5000000000000001,23876.0,23043.0,20478.0,32066.75,4831.784072792071,29936.970238095237
2015-01-13 05:00:00,27027.0,13.8,98,13.5,32.0,6853.0,5,1,1,0,0.9659258262890683,0.25881904510252074,24445.0,26165.0,20926.0,32102.666666666668,4789.021073307142,29973.285714285714
2015-01-13 06:00:00,31924.0,13.5,98,13.2,37.0,6849.0,6,1,1,0,1.0,6.123233995736766e-17,27027.0,31233.0,21676.0,32131.458333333332,4785.641258917989,30034.285714285714
2015-01-13 07:00:00,35351.0,13.2,98,12.9,56.0,6964.0,7,1,1,0,0.9659258262890683,-0.25881904510252063,31924.0,34908.0,22195.0,32149.916666666668,4797.6553142647645,30112.595238095237
2015-01-13 08:00:00,36288.0,13.1,98,12.8,516.0,6922.0,8,1,1,0,0.8660254037844387,-0.4999999999999998,35351.0,36149.0,23806.0,32155.708333333332,4802.774021597978,30186.89285714286
2015-01-13 09:00:00,36612.0,13.3,97,12.9,1475.0,6320.0,9,1,1,0,0.7071067811865476,-0.7071067811865475,36288.0,36704.0,25842.0,32151.875,4799.021216442969,30251.0
2015-01-13 10:00:00,36296.0,13.9,93,12.7,2284.0,5670.0,10,1,1,0,0.49999999999999994,-0.8660254037844387,36612.0,36349.0,26754.0,32149.666666666668,4797.0176574406405,30307.79761904762
2015-01-13 11:00:00,35645.0,15.0,90,13.3,2857.0,5901.0,11,1,1,0,0.258819045102521,-0.9659258262890682,36296.0,35720.0,26633.0,32146.541666666668,4794.614478577875,30361.440476190477
2015-01-13 12:00:00,35172.0,15.9,86,13.6,3217.0,6300.0,12,1,1,0,1.2246467991473532e-16,-1.0,35645.0,35254.0,26664.0,32143.125,4792.332483861042,30412.083333333332
2015-01-13 13:00:00,33895.0,16.6,81,13.4,3253.0,6635.0,13,1,1,0,-0.2588190451025208,-0.9659258262890683,35172.0,33969.0,26154.0,32140.041666666668,4791.130314846463,30458.160714285714
