time,temperature,rain,snowfall,dew_point,relative_humidity,precipitation,snow_depth,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,es_load_actual_entsoe_transparency,es_load_forecast_entsoe_transparency,es_solar_generation_actual,es_wind_onshore_generation_actual,temp_aug,es_load_actual_entsoe_transparency_aug,es_load_actual_entsoe_transparency_lag1,es_load_actual_entsoe_transparency_lag2,es_load_actual_entsoe_transparency_ma3
2016-10-17 20:00:00,0.6715328467153284,0.0,0.0,0.7092391304347827,0.5168539325842697,0.0,0.0,0.4089068825910931,0.524390243902439,0.2590529247910863,0.2729805013927576,0.4092664092664093,0.5043401685746636,0.4701573295596436,0.0108433734939759,0.0639932296074474,2.8992916619157305,0.52361245068659,0.633664611900868,0.6664569966872145,0.6014872590542452
2016-10-17 21:00:00,0.6447688564476886,0.0,0.0,0.7309782608695653,0.5955056179775281,0.0,0.0,0.4129554655870445,0.5292682926829269,0.2701949860724233,0.2785515320334262,0.4382239382239382,0.3904055017402608,0.3613169066844252,0.0076807228915662,0.0720005207994271,0.9452015625538415,0.3917444989739996,0.5043401685746636,0.633664611900868,0.5094700940719271
2016-10-17 22:00:00,0.6180048661800487,0.0,0.0,0.7527173913043479,0.6741573033707865,0.0,0.0,0.388663967611336,0.5146341463414634,0.2841225626740947,0.2952646239554317,0.4305019305019305,0.3181112928250933,0.3168650628485806,0.0063253012048192,0.0831326085541305,0.8951688047559514,0.32902692671162725,0.3904055017402608,0.5043401685746636,0.40428565438000225
2016-10-17 23:00:00,0.5961070559610705,0.0,0.0,0.7635869565217392,0.7528089887640449,0.0,0.0,0.3643724696356275,0.4902439024390244,0.2924791086350974,0.3064066852367688,0.388030888030888,0.2665744118757076,0.2630067426954132,0.005722891566265,0.0941344964520539,0.8897967914165064,0.25810287586187375,0.3181112928250933,0.3904055017402608,0.32503040214701695
2016-10-18 00:00:00,0.5766423357664234,0.0,0.0,0.7717391304347827,0.8089887640449438,0.0,0.0,0.3360323886639676,0.4609756097560975,0.298050139275766,0.3147632311977715,0.3339768339768339,0.2305531094057953,0.225172729542995,0.005722891566265,0.1101490788360132,-0.016091444225068252,0.23855935781515128,0.2665744118757076,0.3181112928250933,0.2717462713688618
2016-10-18 01:00:00,0.559610705596107,0.0,0.0,0.7744565217391305,0.8539325842696629,0.0,0.0,0.3036437246963562,0.4365853658536585,0.2952646239554317,0.3175487465181058,0.2567567567567567,0.2163374847989265,0.217431116290685,0.005722891566265,0.1328038539157607,0.3938003949726286,0.21993719945668186,0.2305531094057953,0.2665744118757076,0.23782166869347288
2016-10-18 02:00:00,0.5401459854014599,0.0,0.0,0.7771739130434783,0.9101123595505616,0.0,0.0,0.2388663967611336,0.3926829268292683,0.2869080779944289,0.3147632311977715,0.2297297297297297,0.2149955969304314,0.2143094980437858,0.005722891566265,0.1523989323611744,-1.351282362141678,0.21924854138923128,0.2163374847989265,0.2305531094057953,0.22062873037838082
2016-10-18 03:00:00,0.5255474452554745,0.0,0.0,0.7717391304347827,0.9438202247191012,0.0,0.0,0.2186234817813765,0.3658536585365853,0.2701949860724233,0.3064066852367688,0.1949806949806949,0.2343271690359374,0.2284192125197702,0.005722891566265,0.162880020831977,0.10271425588138161,0.234213271720028,0.2149955969304314,0.2163374847989265,0.22188675025509483
2016-10-18 04:00:00,0.5158150851581509,0.0,0.0,0.7663043478260869,0.9550561797752808,0.0,0.0,0.2186234817813765,0.3536585365853659,0.2479108635097492,0.3008356545961003,0.1737451737451737,0.3262045540319538,0.314575876134188,0.005722891566265,0.1693900136709849,1.3730109281640024,0.3165565072394572,0.2343271690359374,0.2149955969304314,0.258509106666104
2016-10-18 05:00:00,0.5060827250608272,0.0,0.0,0.7608695652173914,0.9662921348314608,0.0,0.0,0.1902834008097166,0.3073170731707317,0.2479108635097492,0.3036211699164345,0.166023166023166,0.481821612781482,0.4700324648297677,0.0076807228915662,0.174402708157021,0.8034242189746321,0.46895562538195495,0.3262045540319538,0.2343271690359374,0.34745111194978745
2016-10-18 06:00:00,0.4963503649635036,0.0,0.0,0.7527173913043479,0.9662921348314608,0.0,0.0,0.194331983805668,0.3024390243902439,0.2116991643454039,0.2952646239554317,0.1602316602316602,0.5658573405459806,0.5490718388412553,0.0091867469879518,0.1666558166786016,-0.9736805942744281,0.5940671515674357,0.481821612781482,0.3262045540319538,0.45796116911980184
