time,temperature,rain,snowfall,dew_point,relative_humidity,precipitation,snow_depth,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,es_load_actual_entsoe_transparency,es_load_forecast_entsoe_transparency,es_solar_generation_actual,es_wind_onshore_generation_actual
2015-07-13T16:00,0.9367396593673966,0.6190476190476191,0.0,0.7717391304347827,0.2696629213483146,0.6190476190476191,0.0,0.3967611336032389,0.3195121951219512,0.7270194986072424,0.7270194986072424,0.5347490347490348,0.8200612236340001,0.8064180471156247,0.6343373493975905,0.24959312544756201
2015-07-13T17:00,0.8418491484184915,0.2857142857142857,0.0,0.8451086956521741,0.4606741573033708,0.2857142857142857,0.0,0.45344129554655865,0.40487804878048783,0.7660167130919221,0.7632311977715878,0.555984555984556,0.7917977104038245,0.775992674602514,0.5257530120481928,0.2880671831260986
2015-07-13T19:00,0.7347931873479319,0.42857142857142855,0.0,0.9320652173913044,0.7865168539325843,0.42857142857142855,0.0,0.21862348178137653,0.29268292682926833,0.6016713091922006,0.6406685236768803,0.388030888030888,0.7288547825722314,0.719220844085574,0.16566265060240964,0.33917062691231037
2015-07-13T20:00,0.7104622871046229,0.0,0.0,0.9375,0.8539325842696629,0.0,0.0,0.23076923076923078,0.32439024390243903,0.596100278551532,0.6434540389972145,0.19498069498069495,0.7195454354845474,0.7023224839756931,0.11159638554216869,0.3572684070047523
2015-07-13T21:00,0.705596107055961,0.0,0.0,0.9320652173913044,0.8539325842696629,0.0,0.0,0.31983805668016196,0.41463414634146345,0.6183844011142061,0.6490250696378831,0.0694980694980695,0.6279196544638739,0.6142512278365105,0.10391566265060243,0.3633227003450296
2015-07-13T22:00,0.7031630170316302,0.0,0.0,0.9347826086956523,0.8651685393258427,0.0,0.0,0.3522267206477733,0.4560975609756098,0.6434540389972145,0.6657381615598886,0.20077220077220076,0.5550803036021303,0.5479064346957462,0.10316265060240964,0.357008007291192
2015-07-13T23:00,0.6958637469586374,0.0,0.0,0.9293478260869565,0.8651685393258427,0.0,0.0,0.4129554655870445,0.5,0.6406685236768803,0.6629526462395544,0.2084942084942085,0.4681091961252988,0.463997336219096,0.10542168674698796,0.3439880216131762
2015-07-14T00:00,0.6909975669099757,0.0,0.0,0.9266304347826089,0.8764044943820225,0.0,0.0,0.4129554655870445,0.5170731707317073,0.6406685236768803,0.6601671309192201,0.2355212355212355,0.40592108021973416,0.3989011903770915,0.1082831325301205,0.33493913156695526
2015-07-14T01:00,0.6836982968369829,0.0,0.0,0.9211956521739131,0.8876404494382023,0.0,0.0,0.44129554655870445,0.5317073170731708,0.6545961002785515,0.6629526462395544,0.28378378378378377,0.37354803539229264,0.3642304170481977,0.10768072289156627,0.31137295748974675
2015-07-14T02:00,0.7007299270072992,0.0,0.0,0.9076086956521741,0.8089887640449438,0.0,0.0,0.3967611336032389,0.4926829268292683,0.6824512534818942,0.6880222841225627,0.3745173745173745,0.36100977062104245,0.3473320569383168,0.10677710843373495,0.30863876049736344
2015-07-14T03:00,0.6934306569343065,0.0,0.0,0.923913043478261,0.8651685393258427,0.0,0.0,0.38056680161943324,0.4609756097560975,0.6852367688022285,0.6991643454038997,0.3339768339768339,0.36876755986077914,0.351369349870973,0.10512048192771085,0.3057092637198099
2015-07-14T04:00,0.6861313868613139,0.0,0.0,0.9347826086956523,0.8988764044943821,0.0,0.0,0.3724696356275303,0.4560975609756098,0.6629526462395544,0.6852367688022285,0.3127413127413127,0.42705581414853033,0.40859901773079155,0.07981927710843374,0.29138727947399257
2015-07-14T05:00,0.681265206812652,0.0,0.0,0.9429347826086958,0.9325842696629213,0.0,0.0,0.3724696356275303,0.45121951219512196,0.6629526462395544,0.6908077994428969,0.31853281853281856,0.5187235291650942,0.49829351535836175,0.07003012048192772,0.2643057092637198
2015-07-14T06:00,0.6788321167883211,0.0,0.0,0.9483695652173914,0.9550561797752809,0.0,0.0,0.3603238866396761,0.4292682926829269,0.6601671309192201,0.6852367688022285,0.33976833976833976,0.6165974755734474,0.594189627903105,0.1677710843373494,0.2279148492936658
2015-07-14T07:00,0.705596107055961,0.0,0.0,0.9483695652173914,0.8876404494382023,0.0,0.0,0.5708502024291497,0.5170731707317073,0.6963788300835655,0.6908077994428969,0.49227799227799224,0.7185390195831762,0.6957878964455174,0.4444277108433735,0.18416769741553285
2015-07-14T08:00,0.7493917274939172,0.0,0.0,0.9429347826086958,0.7752808988764045,0.0,0.0,0.4089068825910931,0.3731707317073171,0.701949860724234,0.7075208913649026,0.5617760617760618,0.7889042646873821,0.7604678265212687,0.6620481927710844,0.1320877547034698
2015-07-14T09:00,0.7883211678832117,0.047619047619047616,0.0,0.9375,0.6853932584269663,0.047619047619047616,0.0,0.4048582995951417,0.3463414634146341,0.6768802228412256,0.6824512534818942,0.5694980694980696,0.8270222669518179,0.7993840006659453,0.7379518072289157,0.11093027797669422
2015-07-14T10:00,0.8272506082725061,0.0,0.0,0.9320652173913044,0.6067415730337079,0.0,0.0,0.4089068825910931,0.33414634146341465,0.701949860724234,0.7103064066852368,0.5694980694980696,0.8726464544806476,0.8426288187796555,0.7760542168674699,0.10591758349065816
2015-07-14T11:00,0.8661800486618004,0.047619047619047616,0.0,0.8967391304347827,0.4943820224719101,0.047619047619047616,0.0,0.39271255060728744,0.3170731707317073,0.6880222841225627,0.6963788300835655,0.6042471042471043,0.909758040843712,0.8676850079080997,0.7938253012048193,0.11060477833474383
2015-07-14T12:00,0.8832116788321168,0.047619047619047616,0.0,0.8804347826086958,0.449438202247191,0.047619047619047616,0.0,0.3967611336032389,0.3146341463414634,0.6713091922005572,0.6740947075208914,0.6042471042471043,0.8917264226108106,0.8528261050528595,0.7975903614457832,0.1284421587136254
2015-07-14T13:00,0.902676399026764,0.0,0.0,0.875,0.4157303370786517,0.0,0.0,0.3603238866396761,0.2951219512195122,0.6601671309192201,0.6657381615598886,0.6177606177606179,0.8769656560573658,0.8379255806209939,0.783132530120482,0.15923442484213268
2015-07-14T14:00,0.8783454987834549,0.38095238095238093,0.0,0.8695652173913044,0.4382022471910113,0.38095238095238093,0.0,0.611336032388664,0.524390243902439,0.6991643454038997,0.6991643454038997,0.638996138996139,0.8776785339875037,0.8412136851743944,0.759487951807229,0.20011717987110214
2015-07-14T15:00,0.8418491484184915,0.09523809523809523,0.0,0.8913043478260871,0.5168539325842697,0.09523809523809523,0.0,0.5141700404858299,0.46829268292682924,0.6295264623955432,0.637883008356546,0.7432432432432433,0.873317398414895,0.8383834179638724,0.7073795180722893,0.24334353232211445
2015-07-14T16:00,0.849148418491484,0.0,0.0,0.8913043478260871,0.5056179775280899,0.0,0.0,0.5303643724696356,0.475609756097561,0.5877437325905293,0.5933147632311978,0.5347490347490348,0.8438377993038957,0.8139099309081829,0.6259036144578314,0.2916476791875529
2015-07-14T17:00,0.8588807785888078,0.0,0.0,0.8885869565217392,0.4943820224719101,0.0,0.0,0.43724696356275305,0.3780487804878049,0.5710306406685237,0.5766016713091923,0.6042471042471043,0.814316266197006,0.7878548239407309,0.5102409638554217,0.32725734001692597
2015-07-14T18:00,0.8272506082725061,0.0,0.0,0.8831521739130435,0.5280898876404495,0.0,0.0,0.45748987854251016,0.39999999999999997,0.5459610027855154,0.5515320334261838,0.5907335907335908,0.7681888707174906,0.7540997252975942,0.3319277108433735,0.35498990951109954
2015-07-14T19:00,0.8102189781021898,0.0,0.0,0.8967391304347827,0.5730337078651685,0.0,0.0,0.38461538461538464,0.3975609756097561,0.5292479108635098,0.5376044568245126,0.4652509652509652,0.7456703149243091,0.7260051610755015,0.1582831325301205,0.36774949547555497
2015-07-14T20:00,0.7858880778588807,0.0,0.0,0.9021739130434783,0.6292134831460674,0.0,0.0,0.4129554655870445,0.4585365853658537,0.5626740947075209,0.5710306406685237,0.4787644787644787,0.737409317733887,0.7185132772829436,0.1118975903614458,0.380964780938741
2015-07-14T21:00,0.7688564476885644,0.0,0.0,0.9076086956521741,0.6741573033707865,0.0,0.0,0.45344129554655865,0.5219512195121951,0.6155988857938719,0.626740947075209,0.5135135135135135,0.6459932066926657,0.6296928327645052,0.10617469879518074,0.37660308573660567
2015-07-14T22:00,0.7566909975669099,0.0,0.0,0.9157608695652175,0.7078651685393259,0.0,0.0,0.5060728744939271,0.5560975609756098,0.6350974930362118,0.6434540389972145,0.555984555984556,0.5698830041514655,0.5552734537584284,0.10557228915662652,0.3582449059306035
2015-07-14T23:00,0.7420924574209246,0.0,0.0,0.923913043478261,0.7528089887640449,0.0,0.0,0.5020242914979758,0.5682926829268293,0.6490250696378831,0.6601671309192201,0.555984555984556,0.47456703149243085,0.46507949721135444,0.10527108433734941,0.34568061975131825
2015-07-15T00:00,0.7274939172749392,0.0,0.0,0.9293478260869565,0.7865168539325843,0.0,0.0,0.5141700404858299,0.5829268292682926,0.6295264623955432,0.6462395543175488,0.5135135135135135,0.4122531135991949,0.40002497294597517,0.10406626506024097,0.3285593385847276
2015-07-15T01:00,0.7177615571776155,0.0,0.0,0.9293478260869565,0.8202247191011236,0.0,0.0,0.5141700404858299,0.5780487804878048,0.6183844011142061,0.6295264623955432,0.48648648648648646,0.38835073594162783,0.3677266294847249,0.10376506024096387,0.3012173686608945
2015-07-15T02:00,0.7007299270072992,0.0,0.0,0.9130434782608696,0.8202247191011236,0.0,0.0,0.5101214574898786,0.5634146341463415,0.6462395543175488,0.6545961002785515,0.4652509652509652,0.36692246404159845,0.3534504287022392,0.10256024096385544,0.26625870711542216
2015-07-15T03:00,0.6958637469586374,0.0,0.0,0.9184782608695654,0.8426966292134831,0.0,0.0,0.5465587044534413,0.6000000000000001,0.626740947075209,0.6406685236768803,0.4787644787644787,0.3727932234662641,0.36164987929742776,0.10240963855421688,0.2385261376212486
2015-07-15T04:00,0.6934306569343065,0.0,0.0,0.923913043478261,0.8539325842696629,0.0,0.0,0.5708502024291497,0.6219512195121951,0.6601671309192201,0.6629526462395544,0.49999999999999994,0.4339749234704575,0.41917089819362363,0.07756024096385543,0.22212095566694876
2015-07-15T05:00,0.6958637469586374,0.0,0.0,0.9266304347826089,0.8651685393258427,0.0,0.0,0.5748987854251012,0.6365853658536585,0.7242339832869081,0.7298050139275767,0.49999999999999994,0.5144043275883758,0.5078664779821859,0.061897590361445785,0.203307076362216
2015-07-15T06:00,0.6982968369829684,0.047619047619047616,0.0,0.9293478260869565,0.8651685393258427,0.047619047619047616,0.0,0.5263157894736842,0.5878048780487806,0.7325905292479109,0.743732590529248,0.49999999999999994,0.6229714429487987,0.6086323149920919,0.1530120481927711,0.16366121997265803
2015-07-15T07:00,0.708029197080292,0.09523809523809523,0.0,0.9320652173913044,0.8426966292134831,0.09523809523809523,0.0,0.4858299595141701,0.5121951219512195,0.7047353760445683,0.7158774373259054,0.47297297297297297,0.7319998322640164,0.6984516773495381,0.3826807228915663,0.12427576329666037
2015-07-15T08:00,0.7347931873479319,0.19047619047619047,0.0,0.9293478260869565,0.7752808988764045,0.19047619047619047,0.0,0.4898785425101215,0.44634146341463415,0.7158774373259054,0.7214484679665739,0.5617760617760618,0.8054262590682266,0.7671689003579455,0.6031626506024097,0.10552698392031769
2015-07-15T09:00,0.7591240875912408,0.09523809523809523,0.0,0.9266304347826089,0.7303370786516854,0.09523809523809523,0.0,0.5546558704453441,0.47317073170731705,0.7409470752089137,0.7465181058495822,0.6254826254826256,0.8404411456367678,0.8077915591442605,0.7018072289156627,0.1064383829177788
2015-07-15T10:00,0.7737226277372262,0.23809523809523808,0.0,0.9293478260869565,0.6966292134831461,0.23809523809523808,0.0,0.6842105263157894,0.5975609756097561,0.7827298050139276,0.7771587743732591,0.6602316602316602,0.8878684949888875,0.8586531257804045,0.7503012048192772,0.12258316515851833
2015-07-15T11:00,0.778588807785888,0.42857142857142855,0.0,0.9402173913043479,0.7078651685393259,0.42857142857142855,0.0,0.5425101214574899,0.5,0.7715877437325905,0.7799442896935933,0.6602316602316602,0.914412714387554,0.8933655206859236,0.7718373493975904,0.14224334353232213
2015-07-15T12:00,0.802919708029197,0.47619047619047616,0.0,0.9456521739130435,0.6741573033707865,0.47619047619047616,0.0,0.49797570850202433,0.42195121951219516,0.7409470752089137,0.743732590529248,0.6814671814671814,0.8961714261752003,0.8783817531008075,0.781777108433735,0.16535381811080008
2015-07-15T13:00,0.8175182481751825,0.3333333333333333,0.0,0.9483695652173914,0.651685393258427,0.3333333333333333,0.0,0.4939271255060729,0.41707317073170735,0.6963788300835655,0.7075208913649026,0.7084942084942084,0.8806977816916175,0.8710563556147507,0.7697289156626507,0.19087299003971095
2015-07-15T14:00,0.8783454987834549,0.0,0.0,0.9021739130434783,0.4831460674157303,0.0,0.0,0.49797570850202433,0.4121951219512195,0.637883008356546,0.6434540389972145,0.6814671814671814,0.8833396234327169,0.8807958045450762,0.7356927710843374,0.21417876440335915
2015-07-15T15:00,0.8832116788321168,0.0,0.0,0.9103260869565217,0.4831460674157303,0.0,0.0,0.5465587044534413,0.4536585365853659,0.6211699164345404,0.626740947075209,0.7432432432432433,0.8816203296012077,0.8809622908515774,0.6713855421686747,0.2358570405572554
2015-07-15T18:00,0.7226277372262774,0.0,0.0,0.9402173913043479,0.8314606741573034,0.0,0.0,0.44129554655870445,0.3853658536585366,0.5738161559888579,0.5821727019498608,0.49999999999999994,0.7783788317188745,0.7717888953633564,0.2493975903614458,0.27888809322309743
2015-07-15T19:00,0.7274939172749392,0.0,0.0,0.9456521739130435,0.8314606741573034,0.0,0.0,0.44939271255060725,0.44634146341463415,0.5348189415041783,0.5431754874651811,0.48648648648648646,0.7598020715393969,0.7302505618912843,0.12560240963855424,0.2687976043226352
2015-07-15T20:00,0.7201946472019465,0.0,0.0,0.9483695652173914,0.8539325842696629,0.0,0.0,0.44129554655870445,0.4878048780487805,0.5738161559888579,0.5821727019498608,0.4787644787644787,0.7432800771585526,0.7206775992674602,0.10150602409638555,0.2611158127726059
2015-07-15T21:00,0.7128953771289538,0.0,0.0,0.9538043478260871,0.8764044943820225,0.0,0.0,0.4331983805668016,0.4975609756097561,0.6100278551532033,0.6211699164345404,0.3745173745173745,0.6536251939447311,0.6375593107466911,0.10150602409638555,0.25896751513573335
2015-07-15T22:00,0.6958637469586374,0.0,0.0,0.9456521739130435,0.9101123595505617,0.0,0.0,0.45344129554655865,0.5195121951219512,0.6323119777158774,0.6462395543175488,0.3474903474903475,0.5780181993542166,0.5601431782235912,0.10165662650602411,0.2607252132022655
2015-07-15T23:00,0.6909975669099757,0.0,0.0,0.9429347826086958,0.9101123595505617,0.0,0.0,0.45344129554655865,0.5170731707317073,0.6908077994428969,0.6991643454038997,0.3262548262548262,0.489160062062314,0.470323815866145,0.09201807228915664,0.2660634073302519
2015-07-16T00:00,0.6861313868613139,0.0,0.0,0.9429347826086958,0.9213483146067415,0.0,0.0,0.3724696356275303,0.44390243902439025,0.6908077994428969,0.7103064066852368,0.25675675675675674,0.425965530255378,0.408141180387913,0.08825301204819277,0.27361499902350106
2015-07-16T01:00,0.6861313868613139,0.0,0.0,0.9456521739130435,0.9325842696629213,0.0,0.0,0.3643724696356275,0.43658536585365854,0.6462395543175488,0.6713091922005572,0.3339768339768339,0.39493437329643144,0.38187796553733444,0.07680722891566266,0.2803202916476792
2015-07-16T02:00,0.6715328467153284,0.0,0.0,0.9347826086956523,0.9438202247191011,0.0,0.0,0.3724696356275303,0.44390243902439025,0.6155988857938719,0.6406685236768803,0.30501930501930496,0.3737996393676353,0.3595688004661616,0.05316265060240964,0.2854631859904954
2015-07-16T03:00,0.6690997566909975,0.0,0.0,0.9347826086956523,0.9438202247191011,0.0,0.0,0.3603238866396761,0.43658536585365854,0.6183844011142061,0.6434540389972145,0.30501930501930496,0.37899945485805353,0.3628152834429369,0.03313253012048193,0.2609856129158258
2015-07-16T04:00,0.6690997566909975,0.0,0.0,0.9375,0.9550561797752809,0.0,0.0,0.3522267206477733,0.43902439024390244,0.6323119777158774,0.6573816155988859,0.28378378378378377,0.4377489831005996,0.42041954549238325,0.01987951807228916,0.24217173361109304
2015-07-16T05:00,0.6666666666666666,0.0,0.0,0.9347826086956523,0.9550561797752809,0.0,0.0,0.3724696356275303,0.4585365853658537,0.6768802228412256,0.6935933147632313,0.277992277992278,0.5136914496582379,0.502705402480646,0.031024096385542172,0.21326736540589805
2015-07-16T06:00,0.6666666666666666,0.0,0.0,0.9375,0.9550561797752809,0.0,0.0,0.3522267206477733,0.448780487804878,0.701949860724234,0.7186629526462396,0.27027027027027023,0.6147943137501573,0.6030550237242988,0.1161144578313253,0.17531410715448212
2015-07-16T07:00,0.6788321167883211,0.14285714285714285,0.0,0.9402173913043479,0.9325842696629213,0.14285714285714285,0.0,0.30364372469635625,0.3731707317073171,0.701949860724234,0.7242339832869081,0.28378378378378377,0.7153520358955006,0.7126030134021476,0.3042168674698795,0.14452184102597487
2015-07-16T08:00,0.708029197080292,0.047619047619047616,0.0,0.9510869565217392,0.8876404494382023,0.047619047619047616,0.0,0.29149797570850206,0.27317073170731704,0.7493036211699164,0.754874651810585,0.3687258687258687,0.7820690233572358,0.779863481228669,0.553765060240964,0.14914393594167047
2015-07-16T09:00,0.7347931873479319,0.0,0.0,0.9402173913043479,0.7977528089887641,0.0,0.0,0.30364372469635625,0.24878048780487805,0.796657381615599,0.7994428969359332,0.40347490347490345,0.8184677317901623,0.8109964205444101,0.6686746987951808,0.16118742269383504
2015-07-16T10:00,0.7761557177615571,0.0,0.0,0.9347826086956523,0.7078651685393259,0.0,0.0,0.29959514170040485,0.25121951219512195,0.8133704735376045,0.818941504178273,0.5212355212355213,0.8749108902587328,0.8572379921751435,0.7161144578313253,0.16027602369637392
2015-07-16T11:00,0.8150851581508515,0.0,0.0,0.9184782608695654,0.6067415730337079,0.0,0.0,0.27125506072874495,0.22195121951219512,0.7938718662952646,0.7994428969359332,0.5347490347490348,0.9055227072587748,0.8867476900024972,0.7515060240963856,0.18813879304732764
2015-07-16T12:00,0.8394160583941606,0.0,0.0,0.9157608695652175,0.5617977528089888,0.0,0.0,0.29554655870445345,0.24146341463414636,0.7799442896935933,0.7771587743732591,0.5135135135135135,0.8895877888203967,0.873428785482394,0.7402108433734941,0.23169064514029034
2015-07-16T13:00,0.849148418491484,0.047619047619047616,0.0,0.9076086956521741,0.5393258426966292,0.047619047619047616,0.0,0.29554655870445345,0.23414634146341462,0.7799442896935933,0.7855153203342619,0.5135135135135135,0.8757076361806517,0.8611920419545492,0.7039156626506025,0.2943818761799362
2015-07-16T14:00,0.8686131386861314,0.0,0.0,0.8913043478260871,0.4831460674157303,0.0,0.0,0.3360323886639676,0.2682926829268293,0.7994428969359332,0.8022284122562675,0.4652509652509652,0.8809913196628507,0.8666028469158412,0.6049698795180724,0.34639671896360913
2015-07-16T15:00,0.8807785888077859,0.0,0.0,0.8532608695652175,0.4157303370786517,0.0,0.0,0.32388663967611336,0.26097560975609757,0.7994428969359332,0.8050139275766017,0.4652509652509652,0.875204428229966,0.8667277116457172,0.5382530120481929,0.3431417225441052
2015-07-16T16:00,0.8880778588807785,0.0,0.0,0.8233695652173914,0.3707865168539326,0.0,0.0,0.30769230769230765,0.2634146341463415,0.818941504178273,0.8217270194986073,0.4517374517374517,0.8392669937518347,0.8365104470157331,0.4557228915662651,0.3705487923963284
2015-07-16T17:00,0.8880778588807785,0.0,0.0,0.8043478260869565,0.348314606741573,0.0,0.0,0.4048582995951417,0.3536585365853659,0.8857938718662953,0.883008356545961,0.35328185328185324,0.8099131966285067,0.8051693998168651,0.3551204819277109,0.31169845713169714
2015-07-16T18:00,0.8710462287104623,0.0,0.0,0.798913043478261,0.3595505617977528,0.0,0.0,0.23076923076923078,0.24390243902439024,0.9025069637883009,0.8941504178272981,0.277992277992278,0.7662179729106386,0.7594272871056357,0.20376506024096389,0.24750992773907948
2015-07-16T19:00,0.8394160583941606,0.0,0.0,0.8505434782608696,0.4719101123595506,0.0,0.0,0.13360323886639675,0.11951219512195123,0.7660167130919221,0.8495821727019499,0.15250965250965248,0.746467060846228,0.7345792058603179,0.11445783132530121,0.21482976368725995
